"Duration_MLA_B1_IncomeStatement","OrganizationID_MLA_B1_IncomeStatement","ParentOrganizationID_MLA_B1_IncomeStatement","IndustryType_MLA_B1_IncomeStatement","OrgType_MLA_B1_IncomeStatement","TaxStatus_MLA_B1_IncomeStatement","ReportingType_MLA_B1_IncomeStatement","CurrentRating_MLA_B1_IncomeStatement","ReportingYear_MLA_B1_IncomeStatement","ReportingRegion_MLA_B1_IncomeStatement","ReportingLocalRegion_MLA_B1_IncomeStatement","ProfitNonFinancial_Income","InterestReceivable_Income","InterestPayable_Income","NetInterestReceivable_Income","FeesReceivable_Income","ProfitsOnDealing_Income","Other_Income","Total_Income","StaffCosts_Expenditure","FeesPayable_Expenditure","Occupancy_Expenditure","OtherOperatingExpenses_Expenditure","OtherExpenses_Expenditure","Total_Expenditure","OperatingProfit_MLA_B1_IncomeStatement","Provisions_MLA_B1_IncomeStatement","Taxation_MLA_B1_IncomeStatement","MinorityInterests_MLA_B1_IncomeStatement","Profit_MLA_B1_IncomeStatement","Dividends_MLA_B1_IncomeStatement","RetainedProfit_MLA_B1_IncomeStatement"
"12.00","US6162Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2231524.6","0","0","0","0","4463049.2","0","6694573.81","0","0","0","0","6195288.48","6195288.48","499285.33","0","99857.07","66945.74","466374","23318.7","443055.3"
"12.00","US6163Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2440047.65","0","0","0","0","4880095.3","0","7320142.95","0","0","0","0","6623464.73","6623464.73","696678.21","0","139335.64","73201.43","630544","31527.2","599016.8"
"12.00","US6164Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2446264.49","0","0","0","0","4892528.97","0","7338793.46","0","0","0","0","7235775.87","7235775.87","103017.58","0","20603.52","73387.93","155802","7790.1","148011.9"
"12.00","US6404Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","2385697.89","0","0","0","0","4771395.78","0","7157093.66","0","0","0","0","6297461.08","6297461.08","859632.58","0","171926.52","71570.94","759277","37963.85","721313.15"
"12.00","US6405Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","3059098.12","0","0","0","0","6118196.23","0","9177294.35","0","0","0","0","9005451.78","9005451.78","171842.57","0","34368.51","91772.94","229247","11462.35","217784.65"
"12.00","US6433Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","1466883.59","0","0","0","0","2933767.17","0","4400650.76","0","0","0","0","3247993.89","3247993.89","1152656.87","0","230531.37","44006.51","966132","48306.6","917825.4"
"12.00","US6496Z","","IND","INC","C","BOARD","C","2017.00","USA","DE","665915.87","0","0","0","0","1331831.73","0","1997747.6","0","0","0","0","1176296.94","1176296.94","821450.65","0","164290.13","19977.48","677138","33856.9","643281.1"
"12.00","US6548Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","2007318.4","0","0","0","0","4014636.8","0","6021955.2","0","0","0","0","5089008.39","5089008.39","932946.81","0","186589.36","60219.55","806577","40328.85","766248.15"
"12.00","US6549Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","2360894.18","0","0","0","0","4721788.36","0","7082682.54","0","0","0","0","6728187.32","6728187.32","354495.22","0","70899.04","70826.83","354423","17721.15","336701.85"
"12.00","US6550Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","1333926.02","0","0","0","0","2667852.05","0","4001778.07","0","0","0","0","3208100.29","3208100.29","793677.77","0","158735.55","40017.78","674960","33748","641212"
"12.00","US6551Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","3785704.21","0","0","0","0","7571408.42","0","11357112.63","0","0","0","0","11045170.29","11045170.29","311942.34","0","62388.47","113571.13","363125","18156.25","344968.75"
"12.00","US6552Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","3733955.78","0","0","0","0","7467911.56","0","11201867.34","0","0","0","0","10662050.68","10662050.68","539816.66","0","107963.33","112018.67","543872","27193.6","516678.4"
"12.00","US6553Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","4572471.92","0","0","0","0","9144943.84","0","13717415.76","0","0","0","0","12892680.95","12892680.95","824734.8","0","164946.96","137174.16","796962","39848.1","757113.9"
"12.00","US6593Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","2324788.82","0","0","0","0","4649577.64","0","6974366.46","0","0","0","0","5895023.54","5895023.54","1079342.92","0","215868.58","69743.66","933218","46660.9","886557.1"
"12.00","US6594Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","2238515.76","0","0","0","0","4477031.51","0","6715547.27","0","0","0","0","6160991.61","6160991.61","554555.66","0","110911.13","67155.47","510800","25540","485260"
"12.00","US6595Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","1342912.07","0","0","0","0","2685824.14","0","4028736.22","0","0","0","0","3838999.17","3838999.17","189737.05","0","37947.41","40287.36","192077","9603.85","182473.15"
"12.00","US6641Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","652879.47","0","0","0","0","1305758.95","0","1958638.42","0","0","0","0","1219135.15","1219135.15","739503.27","0","147900.65","19586.38","611189","30559.45","580629.55"
"12.00","US6739Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","2745856.8","0","0","0","0","5491713.59","0","8237570.39","0","0","0","0","7666238.77","7666238.77","571331.62","0","114266.32","82375.7","539441","26972.05","512468.95"
"12.00","US6740Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","2974285.46","0","0","0","0","5948570.93","0","8922856.39","0","0","0","0","8658018.35","8658018.35","264838.05","0","52967.61","89228.56","301099","15054.95","286044.05"
"12.00","US6749Z","","IND","INC","C","BOARD","C","2017.00","USA","DE","1577920.13","0","0","0","0","3155840.25","0","4733760.38","0","0","0","0","3791218.63","3791218.63","942541.75","0","188508.35","47337.6","801371","40068.55","761302.45"
"12.00","US6750Z","","IND","INC","C","BOARD","C","2017.00","USA","DE","4096078.47","0","0","0","0","8192156.95","0","12288235.42","0","0","0","0","11596452.12","11596452.12","691783.31","0","138356.66","122882.35","676309","33815.45","642493.55"
"12.00","US6815Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","1492648.45","0","0","0","0","2985296.89","0","4477945.34","0","0","0","0","4207775.91","4207775.91","270169.43","0","54033.89","44779.45","260915","13045.75","247869.25"
"12.00","US6816Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","1968937.12","0","0","0","0","3937874.25","0","5906811.37","0","0","0","0","4906661.51","4906661.51","1000149.86","0","200029.97","59068.11","859188","42959.4","816228.6"
"12.00","US6817Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","1159727.32","0","0","0","0","2319454.65","0","3479181.97","0","0","0","0","2758869.24","2758869.24","720312.73","0","144062.55","34791.82","611042","30552.1","580489.9"
"12.00","US6917Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","1663080.33","0","0","0","0","3326160.66","0","4989240.99","0","0","0","0","3868169.01","3868169.01","1121071.99","0","224214.4","49892.41","946750","47337.5","899412.5"
"12.00","US6918Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","3399845.34","0","0","0","0","6799690.69","0","10199536.03","0","0","0","0","10159862.73","10159862.73","39673.3","0","7934.66","101995.36","133734","6686.7","127047.3"
"12.00","US6945Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","DE","2709846.85","0","0","0","0","5419693.71","0","8129540.56","0","0","0","0","7408011.07","7408011.07","721529.49","0","144305.9","81295.41","658519","32925.95","625593.05"
"12.00","US7045Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","670435.8","0","0","0","0","1340871.59","0","2011307.39","0","0","0","0","1062129.98","1062129.98","949177.41","0","189835.48","20113.07","779455","38972.75","740482.25"
"12.00","US7046Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2220775.75","0","0","0","0","4441551.49","0","6662327.24","0","0","0","0","6592047.58","6592047.58","70279.66","0","14055.93","66623.27","122847","6142.35","116704.65"
"12.00","US7047Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","3661965.59","0","0","0","0","7323931.18","0","10985896.77","0","0","0","0","10104677.98","10104677.98","881218.79","0","176243.76","109858.97","814834","40741.7","774092.3"
"12.00","US7048Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","1858006.65","0","0","0","0","3716013.31","0","5574019.96","0","0","0","0","5305892.71","5305892.71","268127.25","0","53625.45","55740.2","270242","13512.1","256729.9"
"12.00","US7049Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","1978451.68","0","0","0","0","3956903.37","0","5935355.05","0","0","0","0","5631675.74","5631675.74","303679.31","0","60735.86","59353.55","302297","15114.85","287182.15"
"12.00","US7096Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","DE","1474258.65","0","0","0","0","2948517.29","0","4422775.94","0","0","0","0","3709690.64","3709690.64","713085.3","0","142617.06","44227.76","614696","30734.8","583961.2"
"12.00","US7157Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","3530508.51","0","0","0","0","7061017.02","0","10591525.53","0","0","0","0","10484309.6","10484309.6","107215.93","0","21443.19","105915.26","191688","9584.4","182103.6"
"12.00","US7158Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","1207571.03","0","0","0","0","2415142.07","0","3622713.1","0","0","0","0","2588867.02","2588867.02","1033846.09","0","206769.22","36227.13","863304","43165.2","820138.8"
"12.00","US7159Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","1909632.16","0","0","0","0","3819264.32","0","5728896.47","0","0","0","0","4870591.43","4870591.43","858305.04","0","171661.01","57288.96","743933","37196.65","706736.35"
"12.00","US7160Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","2991385.48","0","0","0","0","5982770.96","0","8974156.44","0","0","0","0","8616687.15","8616687.15","357469.29","0","71493.86","89741.56","375717","18785.85","356931.15"
"12.00","US7192Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","695443.22","0","0","0","0","1390886.44","0","2086329.66","0","0","0","0","1312011.28","1312011.28","774318.38","0","154863.68","20863.3","640318","32015.9","608302.1"
"12.00","US7215Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","875138.17","0","0","0","0","1750276.34","0","2625414.51","0","0","0","0","2473117.2","2473117.2","152297.32","0","30459.46","26254.15","148092","7404.6","140687.4"
"12.00","US7216Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","3967284.8","0","0","0","0","7934569.59","0","11901854.39","0","0","0","0","11610517.57","11610517.57","291336.82","0","58267.36","119018.54","352088","17604.4","334483.6"
"12.00","US7376Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","1592047.83","0","0","0","0","3184095.66","0","4776143.48","0","0","0","0","3898205.28","3898205.28","877938.21","0","175587.64","47761.43","750112","37505.6","712606.4"
"12.00","US7377Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","1985190.82","0","0","0","0","3970381.65","0","5955572.47","0","0","0","0","5615389.63","5615389.63","340182.84","0","68036.57","59555.72","331702","16585.1","315116.9"
"12.00","US7379Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","1286476.97","0","0","0","0","2572953.95","0","3859430.92","0","0","0","0","2689977.55","2689977.55","1169453.36","0","233890.67","38594.31","974157","48707.85","925449.15"
"12.00","US7414Z","","IND","INC","C","BOARD","C","2017.00","USA","DE","2883246.07","0","0","0","0","5766492.13","0","8649738.2","0","0","0","0","7960558.67","7960558.67","689179.52","0","137835.9","86497.38","637841","31892.05","605948.95"
"12.00","US7415Z","","IND","INC","C","BOARD","C","2017.00","USA","DE","2293561.59","0","0","0","0","4587123.19","0","6880684.78","0","0","0","0","5854245.84","5854245.84","1026438.94","0","205287.79","68806.85","889958","44497.9","845460.1"
"12.00","US7459Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","2621666.22","0","0","0","0","5243332.45","0","7864998.67","0","0","0","0","7696547.41","7696547.41","168451.27","0","33690.25","78649.99","213411","10670.55","202740.45"
"12.00","US7470Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","2483886.96","0","0","0","0","4967773.92","0","7451660.88","0","0","0","0","6621974.14","6621974.14","829686.74","0","165937.35","74516.61","738266","36913.3","701352.7"
"12.00","US7471Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","3079098.82","0","0","0","0","6158197.64","0","9237296.46","0","0","0","0","8224448.92","8224448.92","1012847.54","0","202569.51","92372.96","902651","45132.55","857518.45"
"12.00","US7513Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","3981476.14","0","0","0","0","7962952.28","0","11944428.41","0","0","0","0","11572935.02","11572935.02","371493.39","0","74298.68","119444.28","416639","20831.95","395807.05"
"12.00","US7514Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2007911.07","0","0","0","0","4015822.15","0","6023733.22","0","0","0","0","5651289.89","5651289.89","372443.33","0","74488.67","60237.33","358192","17909.6","340282.4"
"12.00","US7516Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2955347.31","0","0","0","0","5910694.62","0","8866041.93","0","0","0","0","7944691.21","7944691.21","921350.73","0","184270.15","88660.42","825741","41287.05","784453.95"
"12.00","US7517Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","1897321.91","0","0","0","0","3794643.81","0","5691965.72","0","0","0","0","5588361.54","5588361.54","103604.18","0","20720.84","56919.66","139803","6990.15","132812.85"
"12.00","US7518Z","","SOF","INC","C","BOARD","A1","2017.00","USA","DE","2499117.41","0","0","0","0","4998234.82","0","7497352.24","0","0","0","0","6850017.89","6850017.89","647334.35","0","129466.87","74973.52","592841","29642.05","563198.95"
"12.00","US7664Z","","IND","INC","C","BOARD","C","2017.00","USA","DE","3157531.53","0","0","0","0","6315063.06","0","9472594.59","0","0","0","0","8627064.52","8627064.52","845530.07","0","169106.01","94725.95","771150","38557.5","732592.5"
"12.00","US7730Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","1048324.21","0","0","0","0","2096648.42","0","3144972.63","0","0","0","0","2414349.79","2414349.79","730622.84","0","146124.57","31449.73","615948","30797.4","585150.6"
"12.00","US7731Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","3422955.5","0","0","0","0","6845911.01","0","10268866.51","0","0","0","0","10236364.85","10236364.85","32501.67","0","6500.33","102688.67","128690","6434.5","122255.5"
"12.00","US7732Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","2149928.03","0","0","0","0","4299856.07","0","6449784.1","0","0","0","0","5717007.65","5717007.65","732776.45","0","146555.29","64497.84","650719","32535.95","618183.05"
"12.00","US7733Z","","IND","INC","C","BOARD","A1","2017.00","USA","DE","2180086.97","0","0","0","0","4360173.95","0","6540260.92","0","0","0","0","5492312.93","5492312.93","1047947.99","0","209589.6","65402.61","903761","45188.05","858572.95"
"12.00","US7755Z","","FIN","INC","C","BOARD","C","2017.00","USA","DE","2609377.18","0","0","0","0","5218754.36","0","7828131.54","0","0","0","0","6801730.69","6801730.69","1026400.86","0","205280.17","78281.32","899402","44970.1","854431.9"
"12.00","US7760Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","3915130.9","0","0","0","0","7830261.8","0","11745392.71","0","0","0","0","10657971.37","10657971.37","1087421.34","0","217484.27","117453.93","987391","49369.55","938021.45"
"12.00","US7761Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","1791463.26","0","0","0","0","3582926.51","0","5374389.77","0","0","0","0","4426773.39","4426773.39","947616.38","0","189523.28","53743.9","811837","40591.85","771245.15"
"12.00","US7762Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","3611232.26","0","0","0","0","7222464.53","0","10833696.79","0","0","0","0","10110001.75","10110001.75","723695.04","0","144739.01","108336.97","687293","34364.65","652928.35"
"12.00","US7763Z","","IND","INC","C","BOARD","Ba1","2017.00","USA","DE","2486112.74","0","0","0","0","4972225.48","0","7458338.23","0","0","0","0","6992484.95","6992484.95","465853.27","0","93170.65","74583.38","447266","22363.3","424902.7"
"12.00","US7780Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","DE","1965997.81","0","0","0","0","3931995.62","0","5897993.43","0","0","0","0","5435230.85","5435230.85","462762.58","0","92552.52","58979.93","429190","21459.5","407730.5"
"12.00","US7781Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","DE","1241676.74","0","0","0","0","2483353.48","0","3725030.23","0","0","0","0","2732834.35","2732834.35","992195.87","0","198439.17","37250.3","831007","41550.35","789456.65"
"12.00","US7782Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","DE","3506630.97","0","0","0","0","7013261.94","0","10519892.91","0","0","0","0","9407060.32","9407060.32","1112832.59","0","222566.52","105198.93","995465","49773.25","945691.75"
"12.00","US7784Z","","SOF","INC","C","BOARD","Ba1","2017.00","USA","DE","2825624.88","0","0","0","0","5651249.76","0","8476874.64","0","0","0","0","7502281.83","7502281.83","974592.82","0","194918.56","84768.75","864443","43222.15","821220.85"
"12.00","US7790Z","","SOF","INC","C","BOARD","C","2017.00","USA","DE","2991770.16","0","0","0","0","5983540.31","0","8975310.47","0","0","0","0","8013714.35","8013714.35","961596.12","0","192319.22","89753.1","859030","42951.5","816078.5"
"12.00","US7950Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","1042091.43","0","0","0","0","2084182.87","0","3126274.3","0","0","0","0","2063800.23","2063800.23","1062474.07","0","212494.81","31262.74","881242","44062.1","837179.9"
"12.00","US7951Z","","FIN","INC","C","BOARD","Ba1","2017.00","USA","DE","4742719.35","0","0","0","0","9485438.69","0","14228158.04","0","0","0","0","13526826.27","13526826.27","701331.77","0","140266.35","142281.58","703347","35167.35","668179.65"
"12.00","US7960Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","1873387.21","0","0","0","0","3746774.42","0","5620161.63","0","0","0","0","4781814.9","4781814.9","838346.73","0","167669.35","56201.62","726879","36343.95","690535.05"
"12.00","US7961Z","","FIN","INC","C","BOARD","A1","2017.00","USA","DE","4331368.63","0","0","0","0","8662737.26","0","12994105.88","0","0","0","0","11935029.71","11935029.71","1059076.18","0","211815.24","129941.06","977202","48860.1","928341.9"
"12.00","US3697Z","","FIN","INC","C","BOARD","C","2018.00","USA","DE","2410080.4","0","0","0","0","4820160.8","0","7230241.19","0","0","0","0","7188949.21","7188949.21","41291.99","0","8258.4","72302.41","105336","5266.8","100069.2"
"12.00","US3698Z","","FIN","INC","C","BOARD","C","2018.00","USA","DE","1705958.35","0","0","0","0","3411916.69","0","5117875.04","0","0","0","0","4175029.72","4175029.72","942845.31","0","188569.06","51178.75","805455","40272.75","765182.25"
