IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
IND,LLC,Ba1,2020,USA,DE,222379,3612766,798263,3216392,10682559,986209,216952.62,56801.29,596587,5169.27,549824
IND,LLC,Ba1,2017,USA,DE,3591056,3436842,8753265,4776317,34734,320961,122204.95,38623.61,947612,34579.66,547166
SOF,INC,C,2018,USA,DE,452265,3059969,4239687,7996791,5103482,577505,184076.74,78998.31,636484,7123.93,335200
IND,INC,Ba1,2019,USA,DE,750219,1615469,7645166,7809628,7505084,194050,62538.86,64589.89,868653,5092.45,793572
IND,LLC,Ba1,2018,USA,DE,96782,4662336,965775,15680,3269981,96604,214253.45,91766.7,982921,11413.7,937387
IND,LLC,C,2018,USA,DE,3301531,4321641,804523,5892221,562320,1033471,92469.17,7053.44,860101,37436.34,643324
FIN,LLC,A1,2018,USA,DE,2691822,2455135,7355222,5222160,1110584,579490,63117.19,8085.79,993728,9699.02,947816
SOF,INC,C,2020,USA,DE,2168844,1638611,2755245,5117772,16042949,1129772,172025.36,4165.83,971655,40832.68,914427
IND,LLC,A1,2020,USA,DE,629633,1464670,2471656,707854,7779922,85553,54149.27,22315.17,799012,26992.74,762834
IND,INC,A1,2017,USA,DE,1174293,1107008,6303145,50460,11185420,688636,163048.97,55218.82,975715,15275.55,945523
SOF,LLC,C,2017,USA,DE,137800,247539,2089352,1865022,7756470,438586,10229.82,10596.45,782056,6256.67,101165
IND,LLC,A1,2017,USA,DE,773996,4782515,8940781,9905031,11541476,41254,99187.68,31093.3,405488,5285.21,137358
IND,LLC,A1,2018,USA,DE,2129239,541483,6773358,10315921,16305684,56854,212260.97,43563.36,955095,22978.89,238514
FIN,INC,Ba1,2017,USA,DE,165354,1512328,5396509,460401,2965024,430079,14176.21,44372.63,879536,35141.54,945632
SOF,LLC,A1,2020,USA,DE,3266121,3180999,15930821,8448523,2134063,873118,120759.71,10877.15,559651,18732.09,128165
SOF,INC,C,2017,USA,DE,707538,352600,1100559,750557,11529107,1074310,126958.75,65002.02,991894,37430.55,907597
FIN,INC,Ba1,2020,USA,DE,610496,1479294,3567148,139925,11815392,682905,123183.15,49297.6,979996,14130.54,921785
SOF,INC,A1,2020,USA,DE,876920,4980970,6820652,4196128,11455932,741849,234677.61,31954.52,994160,5182.18,175702
SOF,INC,A1,2017,USA,DE,1303451,2704279,7257090,4773295,2284197,33223,190366.35,33351.87,998822,26560.98,137756
IND,INC,A1,2017,USA,DE,1611078,932241,7661562,73917,5854219,27063,177355.57,3446.75,995712,27355.24,595752
IND,LLC,C,2017,USA,DE,917371,756175,11343453,926821,4592196,22617,14082.23,15961.09,957564,14776.8,408831
FIN,INC,C,2017,USA,DE,1237377,4409746,671156,3420178,9999567,671817,74385.03,19039.94,872632,22948.83,886164
SOF,INC,C,2018,USA,DE,646799,4062634,877481,16288813,8726483,1181355,239004.37,90375.09,844152,36083.44,571028
IND,INC,A1,2017,USA,DE,972362,3605948,3345081,304328,7850840,71338,62448.86,80664.22,995069,6739.79,442473
FIN,INC,C,2017,USA,DE,154099,460086,2108855,9260713,10489808,317452,126536.79,82966.75,538138,32349.15,206146
IND,INC,A1,2017,USA,DE,2008542,6825845,4891184,1491119,4627856,792748,93705.64,83324.88,917686,7296.68,804816
SOF,INC,A1,2018,USA,DE,731505,4253144,2282353,5454422,15191439,961689,102129.12,13910.84,998476,5381,947628
SOF,INC,A1,2018,USA,DE,101394,8976768,600237,3704555,8798591,571989,228898.44,75338.76,982971,5455.01,944226
IND,LLC,C,2017,USA,DE,1197918,390014,7569152,9039378,6530040,793747,92869.71,22727.72,130800,10123.62,226764
IND,LLC,Ba1,2018,USA,DE,1379017,3492865,12437401,2919079,8254425,1050580,231721.86,23564.33,953138,5646.3,593304
IND,LLC,Ba1,2018,USA,DE,197053,4035008,10286914,1818187,6660651,966894,230080.97,95654.1,982403,11459.04,918138
SOF,LLC,Ba1,2019,USA,DE,2220334,951903,971829,7784138,7200895,498153,13112.93,4461.33,417617,11900.88,903262
SOF,INC,Ba1,2018,USA,DE,902939,1035202,8996155,2198421,10340065,43161,8951.1,43655.16,606228,5087.5,948577
FIN,INC,C,2020,USA,DE,1048724,5278518,13557917,1536029,10684703,243238,92467.7,91625.52,992270,25712.54,870949
FIN,LLC,C,2020,USA,DE,877339,1259501,6400440,7979766,12391139,186566,201657.61,7854.46,340694,5984.83,121900
SOF,INC,C,2018,USA,DE,1796352,1062626,8097950,4044972,16301671,194217,185991.72,25139.5,397828,5813.88,877082
SOF,INC,Ba1,2017,USA,DE,3081959,6007558,1843810,1066713,6999827,372586,165761.02,77277.65,997775,29938.94,934699
IND,INC,A1,2017,USA,DE,1124349,6669117,2343766,8178276,6090019,828085,192023.92,42961.65,309372,38431.79,948673
SOF,LLC,C,2017,USA,DE,3647071,1373422,8578687,10610264,14999288,763894,187804.78,25810.45,527026,9497.15,876956
IND,LLC,Ba1,2017,USA,DE,1298326,327064,1793625,3485115,9086487,1071155,192050.09,135537.08,985050,7186.28,907005
SOF,INC,C,2018,USA,DE,3612058,4169804,6422799,1549432,11947805,1151220,129691.07,14157.93,998171,14030.74,892625
FIN,LLC,Ba1,2019,USA,DE,1683744,8543240,15508550,284152,12294228,1144418,243945.51,104757.56,228044,27205.41,875677
IND,LLC,A1,2017,USA,DE,3516443,760507,4130549,117069,6151256,787062,144917.83,59118.37,740964,45005.56,810814
FIN,LLC,Ba1,2017,USA,DE,160302,444027,4454299,477380,16293706,692692,90851.32,54465.39,985918,5805.06,840333
FIN,INC,C,2018,USA,DE,1451539,5906406,5508093,430111,5984639,328395,242830.62,15121.79,649260,20090.57,708378
SOF,LLC,A1,2020,USA,DE,3113604,5806254,2751244,2339340,8351671,1182861,204753.24,23779.85,878700,11983.12,830549
IND,LLC,A1,2017,USA,DE,483939,3838404,3157746,13445186,8563310,452658,58822.74,41726.91,300178,38654.98,727764
SOF,INC,A1,2018,USA,DE,326860,5137563,6158569,6230821,15030924,581229,192322.04,86452.64,998860,5086.88,196725
FIN,LLC,Ba1,2018,USA,DE,1336692,2215387,5842843,579619,9081552,1097640,176076.37,54516.54,706356,25903.18,945161
IND,LLC,Ba1,2017,USA,DE,223810,1117307,3694854,9643340,1210797,733973,83591.94,67884.34,829509,34885.79,823618
SOF,INC,C,2017,USA,DE,3715837,2151033,7435695,15104,6545482,477887,164205.73,50682.97,769833,8605.4,608434
SOF,INC,C,2020,USA,DE,1432178,907010,10049989,16306660,6833603,704538,134875.8,75192.75,836244,5493.41,358068
SOF,INC,C,2017,USA,DE,1705948,1353268,1738094,9255180,4996921,40127,5698.47,49448.1,962468,6191.91,914856
FIN,LLC,A1,2018,USA,DE,239106,2609887,9482877,119189,11480373,1205058,217761.3,39215.11,310368,16180.16,816929
SOF,INC,Ba1,2018,USA,DE,189725,519310,8953115,1991540,8887082,257460,224557.47,7911.13,989276,5543.4,712200
IND,INC,Ba1,2017,USA,DE,414246,443173,11657631,6398395,9802969,210998,70533.42,41077.53,163028,34180.24,233630
FIN,INC,A1,2017,USA,DE,3478634,984596,7676229,16306611,9437799,330562,228647.6,4048.79,909768,5264.54,327715
IND,INC,A1,2020,USA,DE,1887408,937554,2549008,155786,7809203,769099,166450.06,60349.95,953201,8892.42,152669
IND,INC,A1,2018,USA,DE,411970,3051135,7712292,5770397,4891393,749898,223630.61,95604.65,970148,5117.18,947159
IND,INC,Ba1,2018,USA,DE,3852010,326293,4979421,8182147,5138648,651323,48794.77,11181.65,211191,38304.26,494130
FIN,LLC,Ba1,2018,USA,DE,2716605,4047392,1168206,2418408,9831048,1167600,133847.67,5802.95,993149,37808.44,162650
IND,INC,A1,2020,USA,DE,127592,3272008,2249582,1590420,10737167,458615,153259.58,39645.6,908948,34630,251883
FIN,LLC,A1,2017,USA,DE,4525527,912225,5884943,4080230,5664298,322205,60991.61,41905.88,462977,49730.35,165125
IND,LLC,Ba1,2017,USA,DE,172768,1795824,11948419,15224363,8377379,971980,202432.2,55040.99,642998,15462.07,744743
IND,INC,Ba1,2017,USA,DE,164834,2528825,3715415,2148614,11565459,1079685,237491.74,9104.39,909985,44500.45,945117
IND,LLC,C,2018,USA,DE,139571,2674195,12277526,7724182,5268360,259160,237751.96,28980.12,313346,45083.41,455254
IND,LLC,Ba1,2019,USA,DE,833742,1189964,5181465,9064707,6541217,447095,185137.09,15656.75,792334,5192.63,859565
SOF,INC,Ba1,2017,USA,DE,1397761,382691,14243846,2045674,9682183,230343,193597.35,5032.08,373437,5098.27,210492
IND,LLC,C,2017,USA,DE,952868,2878301,5568713,15919837,47939,246217,154265.85,104641.68,193822,12693,507189
SOF,INC,A1,2017,USA,DE,1163822,574597,12148987,11194374,9116476,905746,62021.58,72931.75,737236,12507.54,826252
IND,LLC,Ba1,2017,USA,DE,595511,948559,15067520,243237,10810242,790211,84266.11,27636.6,990131,13880.75,638572
IND,INC,A1,2018,USA,DE,3035882,1123207,2871063,7833630,7727085,1144604,244508.62,40387.58,955106,25637.73,176541
FIN,LLC,C,2017,USA,DE,1386348,1908501,4731229,2541670,787605,304373,115913.17,122239.47,903116,10410.11,119323
SOF,INC,A1,2020,USA,DE,438868,505607,4851216,31988,11403217,51124,242708.46,17610.69,997985,5855.15,178591
FIN,INC,C,2017,USA,DE,4324705,2278336,2698360,3778744,8516644,814051,122837.65,4372.23,994660,21300.44,436063
FIN,LLC,A1,2017,USA,DE,2312641,467874,1996475,255198,9964944,885128,107829.29,5577.41,477330,10411.16,916796
IND,INC,C,2017,USA,DE,1235289,1232926,5858918,1675038,6393563,248911,229110.04,43567.7,983119,5127.69,217199
SOF,INC,Ba1,2018,USA,DE,173424,279806,4194576,4023754,5294938,727176,219592.13,3079.5,996923,28557,900633
SOF,LLC,C,2018,USA,DE,566860,1495179,2391064,3306547,4237945,537587,238511.83,101761.48,788301,8214.85,936786
SOF,INC,Ba1,2017,USA,DE,2290005,2503602,5003114,5511347,106484,548204,182073.96,68029.58,998728,5523.06,303440
IND,LLC,C,2017,USA,DE,1477852,443540,7452095,10336963,5711951,599224,207478.47,14915.66,284090,37579.8,683425
IND,INC,Ba1,2017,USA,DE,529949,3138283,2761514,321771,11370619,317175,233561.91,77615.5,342500,30734.49,840750
FIN,INC,A1,2018,USA,DE,1921830,4881487,3125449,2396763,6262771,743974,241200.13,33308.94,703544,10471.52,522684
IND,LLC,Ba1,2017,USA,DE,195096,1313199,7703453,1369068,4824945,1001119,125352.77,10236.14,368347,5900.44,507227
SOF,INC,Ba1,2019,USA,DE,236147,3381101,9136209,2548848,10130889,53197,125090.65,18508.71,249763,12637.83,751981
SOF,INC,C,2020,USA,DE,971950,6615871,3727541,4338359,15140331,421210,165444.5,73192.13,898591,14382.15,440532
FIN,INC,C,2018,USA,DE,1085833,481219,2815068,5049442,8339369,354611,243667.68,54760.68,947660,13377.8,421586
FIN,LLC,Ba1,2018,USA,DE,454408,1420903,7354238,5289841,7209895,278564,174664.82,75411.98,997554,5539.04,850447
SOF,INC,C,2017,USA,DE,364062,2257269,6959563,9848506,2610727,869862,160921.98,160908.54,959478,16157.23,936154
FIN,LLC,A1,2019,USA,DE,1593801,6011867,3164345,168918,4743569,993367,136472.08,56639.49,103082,47916.85,245157
FIN,INC,C,2017,USA,DE,2118360,3303792,5054262,1801902,5027211,315806,226494.88,54470.36,974123,24710.84,551578
IND,INC,C,2017,USA,DE,2975892,2404308,1682012,8426082,6984933,603059,240958.52,13893.14,996522,14034.24,528339
IND,INC,C,2018,USA,DE,547956,844318,8007063,516295,6071414,819554,216954.39,48595.49,975274,14960.52,442634
FIN,LLC,A1,2020,USA,DE,570281,218978,6811261,432387,8477932,93560,115998.48,10587.31,963507,7169.52,801440
IND,INC,Ba1,2017,USA,DE,1784922,2159793,5885676,6192543,3726776,906288,174039.21,23564.19,805376,29474.81,920215
SOF,LLC,A1,2017,USA,DE,1395102,2876742,2305286,176141,12202977,991466,164626.15,69698.94,495004,37629.28,933617
SOF,INC,Ba1,2018,USA,DE,1884083,2713304,7481776,10043498,11972191,23520,6705.98,34757.7,525997,5601.79,920712
IND,INC,C,2018,USA,DE,206630,1842023,3772684,1126048,9263405,455263,223829.54,28290.37,996753,20628.37,939210
IND,LLC,Ba1,2017,USA,DE,98773,2094341,5112746,1737471,14293450,718006,177212.37,105519.46,314053,31136.02,934435
SOF,INC,C,2020,USA,DE,2746817,2050673,8022671,1335109,13199278,514045,233994.76,10167.92,966987,5177.71,737524
IND,INC,A1,2020,USA,DE,653438,2867990,4619642,668086,10383543,57898,83134.6,9245.52,119934,5657.52,858089
IND,LLC,A1,2017,USA,DE,170357,644259,1686219,4954809,16004644,556664,245391.8,53809.46,390211,27536.49,553435
IND,LLC,C,2019,USA,DE,3019867,3400392,6090995,24402,7242162,691213,232927.39,37430.39,827348,35479.11,909322
IND,LLC,Ba1,2017,USA,DE,1987937,1165310,2106411,7938726,4528650,387753,240895.81,7306.28,270399,15438.24,616118
IND,LLC,C,2019,USA,DE,374486,591208,3908081,10018923,9063679,102758,152645.6,19811.62,429566,48501.19,945528
FIN,INC,A1,2018,USA,DE,2009499,576877,2670973,3628150,9127901,94285,146513.58,30616.35,885285,5092.56,656284
IND,LLC,A1,2017,USA,DE,898747,1433737,9287279,11910280,6544745,451904,205887.2,48185.13,971126,5841.13,666024
SOF,LLC,A1,2018,USA,DE,356320,1433713,7504644,6627161,11000209,1027287,241567.59,24444.49,997140,36695.66,109320
SOF,LLC,Ba1,2020,USA,DE,450445,2266761,9228101,3577344,7542070,767454,39688.06,13489.56,939500,8604.74,784464
SOF,LLC,A1,2018,USA,DE,3648766,3536339,3558153,6686519,2031446,611312,42150.58,3569.98,407055,10569.4,186696
IND,LLC,Ba1,2018,USA,DE,112367,980309,2770461,5727836,15563647,801729,147118.7,18186.12,127887,49901.36,937100
IND,INC,A1,2018,USA,DE,235184,3481402,5970959,5373649,10136958,582484,200634.41,3529.77,676268,6848.02,146439
IND,INC,A1,2017,USA,DE,368229,438653,6498174,15103,11310092,28591,169830.44,82120.33,994442,5100.8,243569
SOF,INC,Ba1,2018,USA,DE,380593,3470004,4426794,1870277,8657839,467474,111915.62,13696.27,954587,31234.09,814421
IND,LLC,Ba1,2018,USA,DE,197521,336539,7415616,304390,13431434,581445,219565.95,4643.63,901714,8108.61,611061
SOF,LLC,A1,2020,USA,DE,3759191,974508,8524599,58542,952844,108870,220130.98,24700.28,982850,10028.47,917636
SOF,LLC,A1,2017,USA,DE,1438384,526915,11585417,10966802,6004902,1035257,90345.77,77871.39,783748,5341.01,130312
SOF,INC,Ba1,2018,USA,DE,891667,286392,8852466,147100,7062925,517867,185930.44,93723.16,878350,5730.38,120811
IND,INC,C,2018,USA,DE,552239,658388,6360494,6168634,8090220,259594,18732.48,39095.18,852733,5249.31,749355
FIN,INC,Ba1,2018,USA,DE,805671,3662348,896945,184695,6080865,918894,93312.79,34222.61,920821,46090.16,498494
SOF,INC,C,2018,USA,DE,361736,6278044,15002106,4599361,1609239,622276,97432.7,99732.34,981280,44211.98,639905
FIN,INC,A1,2019,USA,DE,518104,706451,5936131,112142,10455339,1001344,120194.97,84092.06,908016,5530.45,636223
IND,INC,A1,2019,USA,DE,1866569,2269515,10976164,7405883,6378640,413196,78718.62,43824.54,507002,5228.83,695502
FIN,INC,A1,2017,USA,DE,159465,2566639,3582128,1880450,15133320,212916,65717.66,50713.57,950477,46159.61,946290
SOF,INC,C,2018,USA,DE,499692,2034554,848709,51829,7673190,593787,211157.09,4061.7,998793,27871.56,883781
FIN,LLC,Ba1,2018,USA,DE,326567,2466185,4087503,1487385,9759308,30834,185517.87,66566.05,600041,11477.18,775703
IND,INC,Ba1,2017,USA,DE,4615280,3033139,15130735,7706734,10114009,371753,14674,19513.06,925965,7359.65,948762
IND,LLC,C,2017,USA,DE,308362,1723607,7041668,8014583,907256,37230,179652.85,13292.97,989507,5087.08,883946
SOF,INC,C,2020,USA,DE,4638433,815921,1496430,1519444,8162922,98929,183582.36,4546.17,945261,11192.59,600205
